a sensitive and expertly acted crowd pleaser that is n't above a little broad comedy and a few unabashedly sentimental tears .	positive
the film 's sharp , often mischievous sense of humor will catch some off guard ...	positive
does what a fine documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in .	positive
almost every scene in this film is a gem that could stand alone , a perfectly realized observation of mood , behavior and intent .	positive
a psychologically rich and suspenseful moral thriller with a stellar performance by pacino .	positive
this version 's no classic like its predecessor , but its pleasures are still .	positive
the bourne identity is what summer screen escapism used to be in the decades when it was geared more to grownups .	positive
provide ( s ) nail biting suspense and credible characters without relying on technology of the moment technique or pretentious dialogue .	positive
if it tried to do anything more , it would fail and perhaps explode , but at this level of manic whimsy , it is just about right .	positive
the of reggio 's images and glass ' evocative music ... ultimately leaves viewers with the task of meaning .	negative
for all its serious sense of purpose ... ( it ) finds a way to lay bare the tragedies of its setting with a good deal of warmth and humor .	positive
a depressing of everything those of us who do n't object to the description `` '' have suspected all along : george w. bush is an , , frat boy with a mean streak a mile wide .	negative
this road movie gives you emotional , and you 'll be you went along for the ride .	positive
a lighthearted , feel good film that embraces the time honored truth that the most powerful thing in life is love .	positive
a bowel curdling , heart recipe for terror .	positive
daughter from danang is a film that should be seen by all , especially those who are n't aware of , or have forgotten about the victims of war .	positive
zhang delivers warm , genuine characters who lie not through dishonesty , but because they genuinely believe it 's the only way to bring happiness to their loved ones .	positive
... breathes surprising new life into the familiar by genres and adding true human complexity to its not so stock characters . '	positive
... both hokey and super cool , and definitely not in a hurry , so sit back , and have a few laughs while the little ones get a fuzzy treat . '	positive
a pleasant romantic comedy .	positive
greengrass has delivered an stylistic tour de force , and has managed elements such as sound and cinematography with skill	positive
smith 's point is simple and obvious people 's homes are of themselves , and particularly eccentric people have particularly eccentric living spaces but his subjects are .	positive
a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions .	positive
vividly conveys both the pitfalls and the pleasures of over the top love .	positive
... a weak , manipulative , pencil thin story that is able to entertain anyway .	negative
a pro fat farce that overcomes much of its moral baggage thanks to two appealing lead performances .	positive
for the first two thirds of this inventive and artful , always fast and furious tale , kids will go happily along for the ride .	positive
majidi 's poetic love story is a ravishing consciousness , if a bit draggy at times .	positive
the smartest comedy of the summer .	positive
effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience .	positive
i love the way that it took chances and really asks you to take these great leaps of faith and pays off .	positive
in his debut as a film director , denzel washington delivers a lean and engaging work .	positive
the movie 's quiet of neighborhood values gives it an honest , lived in glow .	positive
a teasing drama whose relentless good are just interesting enough to make a like me pray for an even more interesting , less , less obviously cross shaped creation .	positive
hayek is stunning as frida and ... a star making project .	positive
it 's both a necessary political work and a fascinating documentary ...	positive
hilarious , acidic brit comedy .	positive
as a revenge thriller , the movie is serviceable , but it does n't really deliver the delicious guilty pleasure of the better film versions .	negative
the inherent strength of the material as well as the integrity of the filmmakers gives this coming of age story restraint as well as warmth .	positive
led by griffin 's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the material .	positive
tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .	positive
a gentle blend of present day , surviving footage of burstein and his family performing , historical archives , and telling stills .	positive
a generation x , capturing a brief era of insanity in the sports that surely can not last .	negative
an uneven but intriguing drama that is part homage and part remake of the italian masterpiece .	positive
windtalkers celebrates the human spirit and an emotional wallop .	positive
having never been a huge fan of dickens ' 800 page novel , it surprised me how much pleasure i had watching mcgrath 's version .	positive
the best thing the film does is to show us not only what that mind looks like , but how the creative process itself operates .	positive
for all its failed connections , divine secrets of the ya ya sisterhood is , in a , way .	positive
this is pretty dicey material .	negative
but some unexpected and help .	positive
the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .	positive
the laser paintings provide a spell casting beauty , while russell and are a romantic pairing of hearts , exposed as history corners them .	positive
this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the , moral codes and of the 1940s .	positive
divine secrets of the ya ya sisterhood may not be exactly divine , but it 's definitely defiantly ya ya , what with all of those terrific songs and spirited performances .	positive
a journey through memory , a celebration of living , and a sobering rumination on , , and .	positive
resourceful and ingenious entertainment .	positive
`` antwone fisher '' is an earnest , by the numbers effort by washington .	positive
a historical epic with the courage of its convictions about both scope and detail .	positive
we need ( moore 's ) noisy , cocky energy , his passion and class consciousness ; we need his , we need his stones .	positive
( gai ) comes closer to any actress i can remember to independence in its and , yes , most form .	positive
these are lives worth watching , paths worth following .	positive
it 's rather like a lifetime special pleasant , sweet and forgettable .	positive
a moody elevated by deft and the director 's well known narrative gamesmanship .	positive
as a singular character study , it 's perfect .	positive
it 's also the year 's sweetest movie .	positive
a graceful , contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally .	positive
while not as aggressively impressive as its american counterpart , `` in the bedroom , '' moretti 's film makes its own , quieter observations	positive
the experience of watching old school cgi animation in this format is just surreal enough to be diverting .	positive
time may not be the most memorable cinema session but its profound self message about our fragile existence and the absence of spiritual should at least an of	positive
( director peter ) jackson and his crew have so steeped themselves in the of tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not .	positive
the drama is played out with such aching beauty and truth that it brings tears to your eyes .	positive
an exciting and involving rock music doc , a smart and satisfying look inside that tumultuous world .	positive
an offbeat , sometimes gross and surprisingly appealing animated film about the true meaning of the .	positive
this version the book in a way even its author might admire .	positive
sometimes , nothing satisfies like old fashioned .	positive
and in this regard , on guard delivers .	positive
... ambition is in short supply in the cinema , and egoyan tackles his themes and explores his characters ' crises with seriousness and compassion .	positive
an impossible romance , but we root for the iranian lad .	positive
like dickens with his passages , mcgrath quite moving scenes throughout his resolutely dramatic variation on the novel .	positive
there 's a disreputable air about the whole thing , and that 's what makes it irresistible .	positive
an exceedingly clever piece of cinema .	positive
another great ` what you do n't see ' is much more terrifying than what you do see thriller , coupled with some arresting effects , tones and performances	positive
a carefully structured scream of consciousness that is tortured and unsettling but alive .	positive
a quietly reflective and melancholy new zealand film about an eventful summer in a 13 year old girl 's life .	positive
cute , funny , heartwarming digitally animated feature film with plenty of slapstick humor for the kids , lots of in jokes for the adults and heart enough for everyone .	positive
very solid , very watchable first feature for director peter sheridan	positive
a budget affair that exposes the generally sad existence of the while providing a precious twinkle of insight into their lives .	positive
it suggests the wide effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media ... to the intimate and ultimately tragic heartache of individuals like hatfield and hicks .	positive
workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .	positive
a pleasant enough comedy that should have found a summer place .	positive
branagh , in his most forceful non shakespeare screen performance , grounds even the moments in the angry of his wit .	positive
though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off the imaginative flourishes .	positive
compelling as it is exotic , fast runner has a plot that rivals shakespeare for intrigue , treachery and murder .	positive
what it lacks in originality it makes up for in intelligence and b grade .	positive
this is as powerful a set of evidence as you 'll ever find of why art matters , and how it can resonate far beyond museum walls and through to the most painfully marginal lives .	positive
director rob marshall went out to make a great one .	positive
skip work to see it at the first opportunity .	positive
bow 's best moments are when he 's getting busy on the basketball court because that 's when he really scores .	positive
offers enough playful fun to entertain the set while embracing a wholesome attitude .	positive
in the end , punch drunk love is one of those films that i wanted to like much more than i actually did .	negative
an intimate , good ethnic comedy like numerous others but cuts deeper than expected .	positive
ice cube holds the film together with an engaging and warm performance ...	positive
both deeply weird and dear .	positive
as blunt as it is in child abuse , el is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance .	positive
despite a story predictable enough to make the sound of music play like a nail biting thriller , its heart is so much in the right place it is difficult to get really at it .	positive
an incredibly low rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient	positive
it 's the cinematic equivalent of a good page turner , and even if it 's nonsense , its claws dig surprisingly deep .	positive
director nalin pan does n't do much to any arguments one way or the other .	negative
he simply presents his point of view that ayurveda works .	positive
claude miller airs out a tight plot with an easy pace and a focus on character drama over crime film complications .	positive
what full frontal lacks in thematic coherence it largely makes up for as , experimental entertainment .	positive
still , i 'm not quite sure what the point is ...	negative
rich in detail , gorgeously shot and beautifully acted , les is , in its quiet , epic way , daring , inventive and refreshingly unusual .	positive
( a ) hollywood the film from the very beginning ... ( but ) lohman 's moist , deeply emotional eyes shine through this bogus veneer ...	positive
do we really need a 77 minute film to tell us exactly why a romantic relationship between a 15 year old boy and a 40 year old woman does n't work ?	negative
ford deserves to be remembered at oscar time for crafting this wonderful portrait of a conflicted .	positive
the film 's minute running time stops of overkill , though viewers may be more exhausted than the athletes onscreen .	negative
do n't expect any surprises in this checklist of cliches ...	negative
as adapted by kevin from leys ' novel `` the death of napoleon '' and directed by alan taylor , napoleon 's journey is interesting but his is stillborn	negative
this warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms should win over the most hard hearted cynics .	positive
a yarn that respects the marvel version without becoming by it .	positive
this is a happy throwback to the time when cartoons were cinema 's most idiosyncratic form instead of one of its most predictable .	positive
complex , affecting and uniquely , the film evokes strong emotions and pushes viewers to question their deepest notions of moral right and wrong .	positive
good ol' urban legend stuff .	positive
not so much a movie as a picture book for the big screen .	negative
this is n't my favorite in the series , still i enjoyed it enough to recommend .	positive
it 's one of the most honest films ever made about hollywood .	positive
it is a film that will have people walking out halfway through , will encourage others to stand up and , and will , undoubtedly , leave both camps engaged in a debate for years to come .	positive
on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt .	positive
pray 's film works well and will appeal even to those who are n't too familiar with turntablism .	positive
good movie .	positive
good actress .	positive
it has the courage to wonder about big questions with sincerity and devotion .	positive
it risks seeming slow and pretentious , because it thinks the gamble is worth the promise .	negative
with youthful high spirits , tautou remains captivating throughout michele 's religious and romantic , and she is backed by a likable cast .	positive
it 's an example of sophisticated , challenging filmmaking that stands , despite its noticeable lack of emotional heft , in welcome contrast to the indulgent dead end experimentation of the director 's previous full frontal .	positive
a very funny look at how another culture handles the process of and marriage .	positive
anchored by a terrific performance by abbass , satin rouge shows that the idea of women 's self knows few .	positive
awkward but sincere and , ultimately , it wins you over .	positive
smith five extraordinary american homes , and because the seem fully aware of the uses and of fame , it 's a pleasure to enjoy their eccentricities .	positive
sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man 's ruin may be another 's fortune .	positive
goyer 's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .	positive
binoche and are perfect in these roles .	positive
when your leading ladies are a couple of screen eating like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily .	positive
while undercover brother is definitely one for the masses , it 's also full of sharp , smart satire .	positive
gets under the skin of a man who has just lost his wife .	positive
it 's astonishing .	positive
for its seriousness , high literary aspirations and stunning acting , the film can only be applauded .	positive
look , this is a terrific flick replete with dazzling camera work , dancing and music .	positive
it is inspirational in how people from such diverse cultures share the same human and spiritual needs .	positive
it 's fairly self aware in its dumbness .	negative
a triumph , relentless and beautiful in its downbeat darkness .	positive
to entertain !	positive
a compelling , moving film that respects its audience and its source material .	positive
has a plot full of twists upon ... and a nonstop parade of mock tarantino types that starts out clever but veers into overkill .	negative
a work of astonishing and force .	positive
the film benefits greatly from a less manic tone than its predecessor , as cho appears to have settled comfortably into her skin .	positive
for the first time in several years , mr. allen has himself with the magic he 's with the hollywood of ms. 's .	positive
is n't quite the equal of woo 's best earlier work , but it 's easily his finest american film ... comes close to the brilliance of his hong kong films .	positive
the film hinges on its performances , and both leads are up to the task .	positive
an intelligent , earnest , intimate film that drops the ball only when it for blunt exposition to make sure you 're getting its metaphysical point .	positive
a modest pleasure that accomplishes its goals with ease and confidence .	positive
a breezy , diverting , conventional , well acted tale of two men in an ongoing game of cat and cat .	positive
what jackson has accomplished here is amazing on a technical level .	positive
as teen movies go , `` orange county '' is a refreshing change	positive
makes s&m seem very romantic , and maggie gyllenhaal is a delight .	positive
a deliciously mordant , bitter black comedy .	positive
although life or something like it is very much in the of feel good movies , the cast and director stephen 's polished direction pour delightfully piquant from aged .	positive
it is risky , intelligent , romantic and rapturous from start to finish .	positive
a pleasant ramble through the sort of that errol morris has often dealt with ... it does possess a loose , lackadaisical charm .	positive
this is a raw and disturbing tale that took five years to make , and the trio 's absorbing narrative is a heart wrenching showcase indeed .	positive
a beautiful and haunting examination of the stories we tell ourselves to make sense of the mundane horrors of the world .	positive
aside from being the funniest movie of the year , simone , niccol 's brilliant anti hollywood satire , has a wickedly eccentric enchantment to it .	positive
watstein handily directs and edits around his screenplay 's elements ... and sustains off the hook 's with remarkable for a first timer .	positive
just another fish out of water story that barely stays afloat .	negative
it 's the kind of romp that hollywood too rarely provides .	positive
the often forgotten fact of the world 's remarkably varying human population and mindset , and its capacity to heal using creative , natural and ancient .	positive
you can feel the heat that ignites this gripping tale , and the humor and humanity that root it in feeling .	positive
it 's hard not to be seduced by ( witherspoon 's ) charisma , even in this run of the mill vehicle , because this girl knows how to drive it to the max .	positive
a movie for 11 year old boys with sports dreams of their own and the preteen girls who worship lil ' bow wow .	positive
a refreshingly authentic coming of age tale .	positive
if you 're not into the pokemon franchise , this fourth animated movie in four years wo n't you or even keep your eyes open .	negative
but fans should have fun meeting a brand new pokemon called celebi .	positive
from the big giant titles of the opening credits to 's perfectly score , haynes gets just about everything right .	positive
whether seen on a 10 television screen or at your local multiplex , the edge of your seat , educational antics of steve irwin are priceless entertainment .	positive
has a charm ... a cheerfully inconsequential diversion .	positive
the movie has lots of dancing and fabulous music .	positive
there are slow and repetitive parts , but it has just enough spice to keep it interesting .	positive
an incredibly clever and superbly paced caper filled with within within .	positive
there 's not much more to this adaptation of the nick novel than charm effortless , pleasurable , featherweight charm .	positive
as a nod to some neglected all stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining .	positive
this is 's debut feature but his script and direction with a confidence that many spend entire careers trying to reach .	positive
an intelligent , moving and invigorating film .	positive
... one of the most ingenious and entertaining thrillers i 've seen in quite a long time .	positive
a clever blend of fact and fiction .	positive
a vivid cinematic portrait .	positive
hilarious , touching and wonderfully .	positive
is a simple and heart warming story , full of that should charm all but the most cynical .	positive
the film is an enjoyable family film pretty much aimed at any who loves horses .	positive
a and fresh romantic comedy sexual politics and the challenges of friendships between women .	positive
it 's a good film not a classic , but odd , entertaining and authentic .	positive
flavorful and romantic , you could call this how martha got her groove back assuming , that is , she ever had one to begin with .	positive
happily for mr. chin though unhappily for his subjects the invisible hand of the wrote a script that no human screenwriter could have hoped to match .	positive
thurman and lewis are hilarious throughout .	positive
it dares to be a little different , and that is what makes it worthwhile .	positive
( fessenden ) is much more into ambiguity and creating mood than he is for on screen thrills	positive
the comic performances are all spot on , especially lee 's turn as ken .	positive
a compelling journey ... and `` his best friend '' is up there with the finest of .	positive
at nearly three hours , the whole of safe conduct is less than the sum of its parts .	negative
the hours makes you examine your own life in much the same way its characters do , and the experience is profound .	positive
the hours is what movies are supposed to be ...	positive
a bold and subversive film that cuts across the grain of what is popular and powerful in this high tech age , speaking its truths with spellbinding imagery and the music of philip glass .	positive
pretty good , despite its pants .	positive
so young , so smart , such talent , such a wise \*\*\* .	positive
woo 's fights have a distinct flair .	positive
barney has created a tour de force that is weird , wacky and wonderful .	positive
it 's a brave attempt to tap into the of the world , a salute to the universal language of rhythm and a zippy of sounds .	positive
i do n't think i 've been as entranced and by an asian film since 's man .	positive
it is so refreshing to see robin williams turn from the string of insultingly innocuous and sappy he 's been making for the last several years .	positive
director jacquot , making his first opera to film translation with tosca , conveys the passion of 's famous love jealousy murder suicide with great cinematic innovation .	positive
frida 's artistic brilliance is undeniable it 's among the most breathtakingly designed films i 've ever seen .	positive
the perfect film for those who like sick comedies that can be snide .	positive
nervy and sensitive , it taps into genuine artistic , and at the same time presents a scathing indictment of what drives hollywood .	positive
a journey from childhood idealism to adolescent self absorption .	positive
the film is just a big , gorgeous , mind blowing , breath taking mess .	positive
sharp , lively , funny and ultimately sobering film .	positive
though the film 's scenario is certainly not , this depiction of female sexuality has two winning lead performances and charm to spare .	positive
a worthy tribute to a great and her vibrant ` co stars . '	positive
a recent favourite at sundance , this white trash satire will inspire the affection of even those people who never owned a of 's .	positive
occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao .	positive
the 3d images only enhance the film 's otherworldly quality , giving it a strange of you are there with the disorienting of the seemingly broken down fourth wall of the movie screen .	positive
it 's predictable , but it jumps through the expected with style and even some depth .	positive
often hilarious , well shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed .	positive
de oliveira creates an emotionally rich , poetically and visually , but never showy , film whose bittersweet themes are and brilliantly personified by michel piccoli .	positive
... an inviting piece of film .	positive
the film 's real appeal wo n't be to clooney fans or adventure buffs , but to moviegoers who enjoy thinking about compelling questions with no easy answers .	positive
the fact that the is a nearly impeccable cinematic experience and a wonderful all ages triumph besides is a miracle akin to the story the film portrays .	positive
a deviant topical comedy which is funny from start to finish .	positive
a startling and fresh examination of how the bike still remains an ambiguous icon in chinese society .	positive
a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . .	positive
it 's a worthwhile tutorial in physics and slash dash	positive
as hugh grant says repeatedly throughout the movie , ` lovely !	positive
brilliant ! '	positive
cho 's fearless in apart human foibles , not afraid to lay her life bare in front of an audience .	positive
her delivery and timing are flawless .	positive
works because , for the most part , it avoids the stupid cliches and formulaic that its .	positive
at its best , the good girl is a refreshingly adult take on adultery ...	positive
an amazing and movie that straight into the rough waters of contradiction .	positive
about nowhere kids who appropriated as they found them and become self made celebrity athletes a low down version of the american dream .	positive
occasionally , in the course of art house and slam bam action flicks , a jaded critic smacks into something truly new .	positive
a little on the film radar , but one that many more people should check out	positive
a slick , well machine , exquisitely polished and .	positive
do n't plan on the perfect ending , but sweet home alabama hits the mark with critics who escaped from a small town life .	positive
the movie stays afloat thanks to its hallucinatory production design .	positive
it helps that the central performers are experienced actors , and that they know their roles so well .	positive
a provocative movie about loss , anger , greed , jealousy , and love .	positive
worth the effort to watch .	positive
that : the intelligent romantic comedy with actual ideas on its mind .	positive
hawke draws out the best from his large cast in beautifully portrayals that are subtle and so expressive they can sustain the poetic in 's dialogue .	positive
a work of the subtlety and perception , it marks the outstanding feature debut of writer director eric byler , who understands the power of the and the virtues of simplicity and .	positive
full frontal is the antidote for soderbergh fans who think he 's gone too commercial since his two oscar nominated films in 2000	positive
it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting .	positive
you might not want to hang out with , but you 'll probably see a bit of yourself in her unfinished story .	positive
a work of intricate elegance , literary lyricism and profound common sense .	positive
it 's as close as we 'll ever come to looking through a photographer 's as he works .	positive
thoughtful , provocative and entertaining .	positive
witty , touching and well paced .	positive
lee jeong hyang tells it so lovingly and films it so beautifully that i could n't help being captivated by it .	positive
you have to pay attention to follow all the stories , but they 're each interesting .	positive
the movie is well shot and very tragic , and one to ponder after the credits roll .	positive
a map of the inner rhythms of love and jealousy and sacrifice drawn with a master 's steady stroke .	positive
a psychological thriller with a smart script and an obsessive compulsive 's attention to detail .	positive
grant gets to display his to perfection , but also to show acting range that may surprise some who thought light hearted comedy was his forte .	positive
at times funny and at other times revealing , it 's an intriguing look at two performers who put themselves out there because they love what they do .	positive
and exude a chemistry and comfort level that 's both saucy and endearing .	positive
harsh , effective documentary on life in the israeli occupied palestinian .	positive
the film is all a little lit 101 , but it 's extremely well played and often very funny .	positive
earns its laughs from stock redneck ` types ' and from the many , many moments when we recognize even without the prose , the play behind the thing .	positive
a real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .	positive
it 's absolutely spooky how lillard channels the right down to the original voice .	positive
a dream cast of solid female talent who build a seamless ensemble .	positive
there is n't a weak or careless performance them .	positive
smart science fiction for grown ups , with only a few false steps along the way .	positive
it 's a refreshing change from the self interest and paranoia that shape most american of castro .	positive
though the controversial korean filmmaker 's latest effort is not for all , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of .	positive
lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .	positive
the story may not be new , but australian director john polson , making his american feature debut , it up .	positive
it 's endearing to hear d. to her husband as ` jackie ' and he does make for excellent company , not least as a self conscious performer .	positive
the film often achieves a mesmerizing poetry .	positive
more than makes up for its mawkish posing by offering rousing of genuine feeling .	positive
it 's neither as romantic nor as thrilling as it should be .	negative
but it offers plenty to ponder and chew on as its unusual relationship slowly unfolds .	positive
occasionally funny , always very colorful and enjoyably overblown in the traditional style .	positive
merchant effectively naipaul 's lively mix of characters from the page to screen .	positive
some movies are like a tasty ; this one is a feast .	positive
what could have become just another cautionary fable is allowed to play out as a clever , charming tale as pleasantly in its own way as its self dramatizing characters .	positive
davis has filled out his cast with appealing fresh faces .	positive
achieves a sort of epiphany that revels in the true potential of the medium .	positive
once you get into its rhythm ... the movie becomes a heady experience .	positive
a fast moving and remarkable film that appears destined to become a landmark in japanese animation .	positive
a worthy entry into a very difficult genre .	positive
( broomfield ) uncovers a story powerful enough to leave the screen with intrigue .	positive
eight crazy nights is a showcase for sandler 's many talents .	positive
a sweet natured of one of san francisco 's most vital , if least widely recognized , creative .	positive
this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese 's best in more than a decade .	positive
everywhere the camera looks there is something worth seeing .	positive
a richly imagined and admirably mature work from a gifted director who definitely has something on his mind .	positive
it 's a nicely detailed world of , and , of in or pristine .	positive
a charming , quirky and paced scottish comedy except with an outrageous central gimmick that could have been a from monty python 's meaning of life .	positive
it never fails to engage us .	positive
its direction , its script , and weaver 's performance as a vaguely woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .	positive
a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable .	positive
this is the kind of movie that used to be right at home at the saturday matinee , and it still is .	positive
the spark of special anime magic here is unmistakable and hard to resist .	positive
like its two predecessors , 's and 's , the cinematic collage naqoyqatsi could be the most navel gazing film ever .	negative
the visuals alone make metropolis worth seeing .	positive
dark , resonant , detailed and packed with fleet turns of plot and a feast of visual amazement .	positive
a picture that the virtues of and community in a , spirited fashion .	positive
a resonant tale of racism , revenge and .	positive
noyce 's film is contemplative and mournfully reflective .	positive
here , adrian lyne comes as close to profundity as he is likely to get .	positive
evokes a little of the fear that parents have for the possible of their children and the sometimes bad choices mothers and fathers make in the interests of doing them good .	positive
rain is a small treasure , enveloping the viewer in a literal and spiritual that is anything but cathartic .	positive
an elegant , exquisitely psychological thriller .	positive
this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under 12 audience is concerned .	positive
droll caper comedy remake of `` big deal on madonna street '' that 's a sly , amusing , laugh filled little gem in which the ultimate `` '' begins to look like a `` real . ''	positive
it 's a beautifully accomplished lyrical meditation on a bunch of and vulnerable characters living in the chelsea hotel ...	positive
no. .	negative
zany , exuberantly irreverent animated space adventure .	positive
and franco fashion a fascinating portrait of a vietnamese born who and easily assimilated as an all american girl with a brand new name in southern tennessee .	positive
a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film .	positive
funny and , at times , poignant , the film from director george hickenlooper all takes place in , `` a city where people still read . ''	positive
the movie 's eventual success should be credited to quaid , in fighting trim shape as an athlete as well as an actor	positive
not a bad journey at all .	positive
sits uneasily as a horror picture ... but finds surprising depth in its look at the of a small family .	positive
windtalkers blows this way and that , but there 's no the filmmaker in the tall , true to himself .	positive
there is a refreshing absence of cynicism in stuart little 2 quite a rarity , even in the family film market .	positive
eventually , it wins you over .	positive
like a south of the border place .	negative
well worth the time .	positive
a wildly funny prison caper .	positive
huppert gives a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she 'll crack .	positive
despite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of the creative forces behind it .	positive
you 'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .	positive
the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini madness of '60s spy movies .	positive
it is a , dense sci fi action thriller hybrid that delivers and then some .	positive
a compelling portrait of moral emptiness	positive
in adobo , is not just the spice , but at the heart of more universal concerns .	positive
it is ridiculous , of course ... but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .	positive
... blade ii is more enjoyable than the original .	positive
a film that takes you inside the rhythms of its subject : you experience it as you watch .	positive
the movie exists for its soccer action and its fine acting .	positive
the film starts out as competent but unremarkable ... and gradually grows into something of considerable power .	positive
nothing denis has made before , like and et , could prepare us for this gory , , sex soaked on the cannibal genre .	negative
the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .	positive
greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders .	positive
finds a way to tell a simple story , perhaps the story of all , in a way that seems compelling and even original .	positive
a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia 's film history .	positive
this is art paying homage to art .	positive
invincible is a wonderful movie .	positive
... a cute and sometimes side funny blend of legally blonde and drop dead gorgeous , starring in what could be her breakthrough role .	positive
dazzling and sugar sweet , a blast of shallow that only sex , scandal , and a line of dangerous can deliver .	positive
japan 's stylist of sex and blood hits audiences with what may be his most demented film to date .	positive
culkin , who 's in virtually every scene , shines as a young man who uses lies like a .	positive
marvelous , merry and , yes , melancholy film .	positive
from spiritual to bruising , vincent 's odyssey in a profound way , to the classic films of jean .	positive
novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non actors and a gritty , no budget approach .	positive
still , i thought it could have been more .	negative
we can see the wheels turning , and we might it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer .	positive
a and provocative film one that pushes the boundaries of biography , and challenges its audience .	positive
the way coppola his love for movies both colorful pop junk and the classics that unequivocally qualify as art is entertaining .	positive
a worthwhile way to spend two hours .	positive
will and you 'll want to slap them .	negative
sensitive , insightful and beautifully rendered film .	positive
one of the best of the year .	positive
a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .	positive
throwing to the wind with an invitation to the in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another .	positive
makes an if case for the man 's greatness .	positive
an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .	positive
... a haunting vision , with images that seem more like disturbing .	negative
it is not a mass market entertainment but an uncompromising attempt by one artist to think about another .	positive
but in its child centered , claustrophobic context , it can be just as frightening and disturbing even .	negative
mixes likeable personalities , inventive photography and cutting , and wall to wall tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun .	positive
the long range appeal of `` minority report '' should transcend any awards it bags .	positive
this is one for the ages .	positive
( a ) superbly controlled , passionate adaptation of graham greene 's novel .	positive
much for all .	positive
an enchanting film that presents an audacious tour of the past and takes within its warm embrace the of cultural inside 's hermitage museum .	positive
the powers team has fashioned a comedy with more laughs than many , no question .	positive
but this time there 's some on the gold .	negative
while surprisingly sincere , this average little story is with some awesome action photography and surfing .	positive
it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature a decent full on space battle .	positive
a film that is a portrait of grace in an imperfect world .	positive
a up piece of action moviemaking .	positive
nicolas life inside a one room in northern france in his documentary to be and to have , easily one of the best films of the year .	positive
a perverse little , psychological terror on the outside with a filling of familial jealousy and unrepentant domestic .	positive
this minded , wildlife friendly film good ethics while entertaining with its wacky but loving family	positive
an enjoyably half wit remake of the italian comedy big deal on madonna street .	positive
it takes this never ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding .	positive
reign of fire may be little more than another platter of aliens , but it 's still pretty tasty .	positive
there are times when a rumor of angels plays like an extended episode of touched by an angel a little too much dancing , a few too many scenes but i liked its heart and its spirit .	positive
this cheery , down to earth film is warm with the feeling of around old friends .	positive
thrilling , provocative and darkly funny , this timely sci fi mystery works on so many different levels that it not only invites , it demands repeated .	positive
a tale of horror and revenge that is nearly perfect in its relentless to the depths of one man 's tortured soul .	positive
